node_id,f_classic_000,f_classic_001,f_classic_002,f_classic_003,f_classic_004,f_classic_005,f_classic_006,f_classic_007,f_classic_008,f_classic_009,f_classic_010,f_classic_011,f_classic_012,f_classic_013,f_classic_014,f_classic_015,f_classic_016,f_classic_017,f_classic_018,f_classic_019,f_classic_020,f_classic_021,f_classic_022,f_classic_023,f_classic_024,f_classic_025,f_classic_026,f_classic_027,f_classic_028,f_classic_029,f_classic_030,f_classic_031,f_classic_032,f_classic_033,f_classic_034,f_classic_035,f_classic_036,f_classic_037,f_classic_038,f_classic_039,f_classic_040,f_classic_041,f_classic_042,f_classic_043,f_classic_044,f_classic_045,f_classic_046,f_classic_047,f_classic_048,f_classic_049,f_classic_050,f_classic_051,f_classic_052,f_classic_053,f_classic_054,f_classic_055,f_classic_056,f_classic_057,f_classic_058,f_classic_059,f_classic_060,f_classic_061,f_classic_062,f_classic_063,f_classic_064,f_classic_065,f_classic_066,f_classic_067,f_classic_068,f_classic_069,f_classic_070,f_classic_071,f_classic_072,f_classic_073,f_classic_074,f_classic_075,f_classic_076,f_classic_077,f_classic_078,f_classic_079,f_classic_080,f_classic_081,f_classic_082,f_classic_083,f_classic_084,f_classic_085,f_classic_086,f_classic_087,f_classic_088,f_classic_089,f_classic_090,f_classic_091,f_classic_092,f_classic_093,f_classic_094,f_classic_095,f_classic_096,f_classic_097,f_classic_098,f_classic_099,f_classic_100,f_classic_101,f_classic_102,f_classic_103,f_classic_104,f_classic_105,f_classic_106,f_classic_107,f_classic_108,f_classic_109,f_classic_110,f_classic_111,f_classic_112,f_classic_113,f_classic_114,f_classic_115,f_classic_116,f_classic_117,f_classic_118,f_classic_119,f_classic_120,f_classic_121,f_classic_122,f_classic_123,f_classic_124,f_classic_125,f_classic_126,f_classic_127
10,-271.214569,1261.451782,1283.951294,-869.562378,950.910645,-1543.146973,-722.696228,-1349.889038,-607.558960,-971.737183,-194.603424,-716.720032,-2043.712402,-931.894287,-1688.828857,811.690735,-1509.769775,1868.765991,1509.588867,-107.602966,415.954132,-930.088074,-355.798279,-1775.812622,1685.646729,1984.291626,2467.899658,1529.784790,2554.375000,-1424.950073,582.051514,-321.661407,-302.225800,542.145630,1017.701111,-1776.569702,651.602356,1614.663086,378.093445,-1540.597900,858.927185,-289.556763,1625.538086,1563.292969,-657.754639,-1517.985474,2251.995850,378.396973,-293.508759,1104.057251,-117.620468,-1686.204712,1190.090576,-1673.368896,1942.672607,1688.542114,-2310.158447,-1010.127625,589.099976,1122.956909,-327.699951,1445.585449,1360.811279,1382.725464,-1151.456299,-1305.505615,-1794.257080,-1304.432739,1382.823608,-2094.990479,-937.444031,1676.525635,-833.870544,295.946442,175.573853,-392.334839,267.705658,-1704.572510,294.812714,-589.588196,-378.915649,-324.736267,-913.532410,-206.968140,-494.421783,-556.101624,-1613.458374,-976.215637,-1320.819336,522.759827,2010.157227,332.935638,-210.842560,407.620605,-996.342712,373.747742,258.012451,886.536865,1401.350220,-788.498352,-1071.405396,1757.579346,112.341919,-1111.092163,521.516113,1214.394287,1156.036743,315.163666,-2271.448486,-1636.009521,1154.246704,1849.803711,1216.777588,1083.539429,-742.439148,665.027710,1212.426758,-1862.000977,-1546.037231,-322.269226,-227.173370,388.913361,374.053619,1194.076050,2395.511475,1323.614014,786.838928,-166.850372
11,1164.877075,1037.773926,-243.823990,1974.177002,1938.760376,1234.555420,-1068.793213,3361.627197,3939.179443,-412.159119,-4020.723145,-2649.200928,-3840.872314,-4253.454102,-1965.037109,1340.858398,-2922.908447,-2019.564575,1454.769775,359.374390,4551.531738,-757.130676,428.216736,607.646973,-3073.760498,-806.333008,456.540863,-578.750671,1158.784302,-2925.903076,-2441.571289,-3049.581787,902.951416,-1712.989502,-385.459808,-2512.579834,-1397.257202,908.003967,-939.857666,793.719543,-1853.614746,-1919.941040,-1847.294434,358.426849,-1842.861206,-2568.560303,-307.109955,4335.997559,1227.866821,4799.822754,-1096.675049,-1468.463135,-2778.809082,-176.102127,1859.105225,-1589.739868,1194.711792,-4950.864746,-1282.440918,-1031.348755,-2406.930176,-160.439133,1979.985962,2346.893066,-1454.791504,622.620422,-365.479279,798.110657,4121.946289,-1432.065918,-4330.824219,163.242767,-1409.995483,-2463.898926,1401.287354,3163.007812,1876.527466,866.169800,1877.476440,-1881.812744,2278.144775,4131.983887,1334.058960,-1902.790771,375.803223,356.225861,-936.583862,2338.960693,620.824890,1221.882080,-2305.515869,-3171.935791,-2876.360840,2995.802246,-2296.624268,1530.595093,1579.069336,-338.305878,-303.231873,-4697.026367,2165.316895,2976.296143,1634.083008,-165.860062,-1637.778809,-3384.923096,2217.319824,-3445.699951,866.783325,2257.267090,-188.413162,-2914.855225,4670.942871,3354.206055,1982.100708,-4231.926270,-368.136230,2228.243164,1900.008789,124.969902,1615.643555,-3041.341064,-1605.977417,4508.157227,3572.593506,-2564.225830,-1585.692993,949.180298
12,-433.348572,1340.750000,1497.480713,-1089.669922,1464.695190,-1934.394043,-803.569763,-1972.133057,-986.299805,-884.530212,520.358276,-765.783386,-2238.126221,-769.657959,-2268.371338,525.324097,-1398.278564,2653.439453,2161.271729,38.290173,500.853271,-683.098267,-296.054657,-2180.804688,1980.311523,2188.157959,2714.931152,1855.947144,2714.993408,-1871.950073,609.236816,-456.865234,-208.782227,109.475594,1279.911987,-2193.395264,862.414795,1828.249634,808.141602,-1937.774902,823.424805,-93.862076,1967.813477,2008.241821,-843.355652,-1880.489624,2611.522705,127.164230,-751.096924,990.111816,167.975388,-1842.654175,1561.600342,-2191.728027,2242.891846,1997.460449,-2413.874512,-1092.500488,608.289001,1424.979980,-590.666382,1810.316895,1955.659424,1490.630981,-1501.731934,-2119.316650,-2111.714600,-1341.788330,1382.201172,-2362.684082,-570.423584,1583.111816,-1105.945557,595.124451,183.833969,-588.288940,-115.665962,-1845.589233,250.434250,-56.598476,-660.652527,-653.600830,-1570.667847,-86.442421,-215.139008,-770.731201,-1891.735840,-1750.044922,-1769.959106,593.502869,1916.381714,141.692062,3.509572,596.367432,-1189.413330,359.572388,457.967224,1157.452637,1448.156372,-740.867920,-1008.859009,1908.618530,-328.685150,-1178.791138,1123.790894,1665.890869,1231.197510,1119.164795,-2345.079346,-2156.588135,1245.870483,2433.382080,775.619202,1259.068359,-1082.477783,1136.314453,1356.772339,-2350.473145,-2086.113037,-535.820129,-885.214600,536.721863,304.930450,911.004822,2282.189453,2127.063965,1296.957153,-191.357285
13,169.604218,1379.937134,318.060333,756.742188,642.876648,808.718140,-1865.608521,1398.807739,2788.925781,587.174683,-2377.633545,-1113.004395,-3348.695557,-2144.393066,-1587.315063,1236.944458,-2839.950684,-849.365784,1943.142944,266.927490,3491.025391,-686.896057,-799.010010,-315.173004,-2398.810547,255.106812,-684.680786,-598.796631,1755.237427,-2070.457031,-2147.728516,-614.433289,-441.705505,-723.141724,712.208191,-1229.352783,-942.752991,1563.200317,-613.002686,-516.474060,-811.647034,-1745.190552,223.531281,745.706238,-2041.462524,-2144.630371,418.657501,2270.351807,-324.187225,2921.529297,187.372543,-490.569824,-1860.381104,917.472473,261.520142,-947.825928,1028.984131,-3615.969727,-1517.116699,-122.221558,-1110.955078,956.184814,1824.819946,1021.983215,-1241.124634,522.226624,509.354279,-28.393826,2962.989502,-1404.721069,-2036.111206,146.642151,119.518532,-2189.936035,-244.812210,1909.307983,1584.463745,444.875519,538.900818,-994.748596,1808.264282,2877.674316,784.452026,-1115.475464,-1133.094360,1244.469482,518.814514,1778.171631,-571.323608,1575.075928,-686.843018,-523.070740,-1510.720703,2245.909424,-1156.645752,-125.571594,814.227295,10.625402,766.146790,-3661.183594,1449.130127,1044.860474,1918.153198,985.846985,-1680.208862,-1498.900879,2143.663330,-1465.942749,-463.294830,1140.152954,414.456360,-647.887085,2932.453613,2246.652588,1796.711060,-2558.975098,552.794617,124.704575,-235.426163,-1000.604248,2039.951416,-2523.833740,-1593.283813,2977.501221,3203.899902,-1294.298706,-1861.500732,1302.531738
14,-1532.500610,4226.402832,2888.804443,-723.014954,204.784622,173.414291,-6054.389160,-727.617371,4543.008789,2401.461182,-2900.285400,-559.227295,-8361.898438,-3263.643311,-4777.113281,2699.291504,-7170.998047,650.431824,6507.923828,1108.862549,7044.326660,-1969.011963,-4162.592285,-3038.799316,-3670.305176,3496.375488,-2469.618408,-895.442749,6354.709473,-4781.904297,-4956.381836,1191.930542,-3437.023193,-243.579498,3432.512207,-2089.780762,-1157.798462,5635.990723,-676.263611,-4291.594727,-184.997665,-4185.324219,4298.560059,3379.680176,-5365.851074,-5418.237305,3144.225098,3205.507568,-3946.932861,5051.916016,2703.030029,-751.851746,-1724.264771,2514.413330,-887.612488,-31.795002,1334.338257,-7227.963379,-3760.069336,2470.639648,-618.583862,4966.878906,5462.192383,1816.517212,-3680.813232,37.306015,1383.275757,-2211.358643,5791.707520,-4529.483398,-2436.641602,1611.630249,1998.542236,-4626.976074,-3275.095947,3140.998779,3307.359131,-110.633942,-741.748474,-1417.125610,3316.482178,4580.640137,50.186108,-1791.799194,-5179.651855,3579.895996,2552.114746,1999.416870,-3748.171387,5033.139648,1937.362183,2531.751465,-1982.924438,5125.611328,-1736.740234,-2657.171387,948.888550,1219.122925,4349.576660,-7259.333496,2127.916016,1332.528198,4951.665527,3773.051270,-3144.526123,-343.694000,5898.090332,283.931427,-4289.542480,-79.346489,2434.556396,3346.481201,4988.727051,4682.529785,3566.251709,-3380.454102,3374.837891,-3826.073486,-5019.037598,-4788.423828,4911.873047,-4929.617676,-3119.478516,5603.250488,8740.256836,-422.472717,-4474.660645,3075.655518
15,86.656166,835.125671,411.486450,110.015663,496.543121,-46.647449,-799.998169,227.654434,1081.590454,-36.782463,-960.412842,-812.262390,-1924.076660,-1348.789185,-1207.803345,550.388611,-1475.494263,319.629211,1119.333740,136.549271,1521.049561,-554.547485,-363.042419,-558.548889,-533.221680,781.854919,376.998901,29.024090,1118.634155,-1280.401855,-920.521301,-513.492737,-113.232796,-135.773102,565.015442,-1041.944580,-156.173691,866.028503,-168.595963,-674.087830,-261.644287,-840.594238,382.118805,626.907776,-861.543396,-1282.013428,690.826233,1117.689819,-125.029770,1540.882324,72.080330,-683.359192,-424.679932,-239.196945,660.684631,199.224609,-262.809448,-1654.205444,-477.126923,351.449951,-578.067932,654.640869,974.445374,986.591064,-842.911560,-214.424759,-438.270844,-201.742798,1680.042236,-835.314880,-1108.719727,602.696411,-318.615997,-652.901611,261.259247,865.632263,769.436829,-340.068390,446.317291,-671.194153,613.257019,855.459839,-93.953011,-434.886322,-406.782715,364.012665,-336.188629,143.351273,-419.243713,698.363647,77.875977,-422.067993,-872.909607,1081.601440,-913.272217,-20.505980,444.820374,347.368561,579.182373,-1627.266235,295.167389,1183.460693,599.735535,97.008026,-368.167145,-467.533356,1037.884277,-621.751953,-473.422516,-4.307810,540.092712,-14.689293,1463.594727,1236.136841,440.244232,-933.639343,395.975464,-405.176025,-398.160645,-379.374359,580.023621,-874.676880,-505.682678,1406.470947,1819.953491,-240.320877,-382.296539,449.169525
16,1013.525085,660.095154,-418.572723,1508.635376,1555.048828,975.949036,-339.419891,2736.157959,2915.798096,-626.761536,-3221.579834,-2195.187012,-2764.445801,-3324.933838,-1421.298218,1066.046997,-2106.404785,-1474.510742,788.203674,-10.821161,3354.540039,-853.740112,661.768921,490.669189,-2094.156006,-640.742004,791.408936,-369.821228,770.331299,-2185.068359,-1602.349487,-2311.878662,948.866028,-1081.918091,-359.173889,-1867.189697,-1078.584961,504.094604,-684.233948,849.779297,-1388.307617,-1455.312744,-1508.965698,180.494522,-1320.882324,-1794.082153,-285.016022,3197.457520,1259.563965,3569.491943,-1028.402710,-1276.646606,-2132.209961,-278.528381,1707.380859,-1249.889160,660.934082,-3599.514648,-680.821106,-774.837769,-1842.948853,-391.994537,1296.322021,1637.438599,-796.425171,411.517426,-602.016296,610.826538,3294.027100,-1028.141113,-3432.943604,302.178955,-1308.762695,-1580.689331,1471.136230,2374.388916,1525.054932,376.357819,1757.213623,-1492.194580,1561.452881,3027.467773,1032.075317,-1435.915039,532.295898,303.053619,-963.246033,1856.264038,754.468994,578.994019,-1703.375610,-2575.541992,-2222.126221,2004.762451,-1757.828369,1396.998779,1210.941406,-488.470825,-485.629639,-3440.681152,1530.802734,2392.660156,1058.712646,-450.615295,-1255.110474,-2599.348389,1449.659302,-2923.079590,671.971313,1869.256714,-85.135803,-2607.055908,3638.817871,2353.778564,1326.463989,-3183.465576,-348.608032,1729.599976,1896.297607,461.402618,1293.506958,-2222.585938,-1104.661865,3426.578857,2681.712891,-2097.360107,-939.719116,635.297729
17,-186.387939,3129.727051,1702.725708,396.697235,2175.503906,226.767502,-3472.557129,1202.599365,4322.758789,875.964600,-3621.743652,-2246.109131,-7109.317871,-4653.708008,-4634.884277,2102.279053,-5664.364746,-88.022171,4795.149414,704.830627,6630.958008,-1648.067139,-1595.624512,-1796.991577,-3165.180176,1751.432861,-161.370178,-164.698914,4476.152832,-4962.483887,-3920.900635,-1630.772949,-1124.168335,-1592.579834,1659.480347,-3409.518066,-1238.853027,3570.004395,-445.740570,-2249.304443,-995.664551,-3485.177246,1575.497681,2876.352783,-4367.995605,-4944.522949,1880.442993,4215.017090,-1427.889893,5499.920898,750.002014,-1885.215088,-1902.911865,333.727783,1405.751343,-631.125916,1050.981323,-6821.601074,-2474.803711,1184.160767,-2126.522461,2641.286377,4838.434082,2397.926270,-2919.186279,-661.186768,-295.791534,-987.109741,5879.658691,-3802.218994,-4042.944824,1437.684570,-523.775269,-3281.499512,-627.648438,3520.967773,2760.955322,-282.918488,1021.097717,-1428.995850,2778.712891,4463.411621,258.768494,-2138.524902,-1858.424561,1596.493286,127.351372,1818.766235,-2014.560913,3174.480957,-91.057106,-811.905151,-2794.606201,4644.390137,-2334.769775,-220.803574,1705.470825,292.627319,2192.691895,-6534.544922,2531.405273,3267.391113,3121.418945,1288.348633,-1784.163818,-1623.174927,4450.488770,-1326.372437,-2284.648926,1033.331787,1345.417969,299.558167,5511.373535,4673.824707,2445.759033,-3922.531250,1918.460327,-1180.940918,-1637.558594,-2507.423584,3087.687744,-4238.184570,-2569.073242,5576.207520,7397.909180,-1235.735718,-2477.326660,2283.803467
18,-16.624737,1558.880005,1132.801636,-119.150909,1252.140381,-754.019165,-1373.871582,6.483750,1055.755005,-415.489380,-1391.571045,-1223.496094,-3461.307373,-2014.241699,-2362.451172,990.505493,-2531.977295,1001.766724,2132.725098,195.466705,2122.102539,-890.646851,-501.263794,-1331.602539,-164.781891,1554.410034,1521.199829,814.555298,2586.398682,-2325.034424,-881.216003,-1021.474121,-243.045410,-215.448029,1091.605347,-2228.509521,136.568298,1753.897583,-173.464569,-1438.263184,-35.968685,-1074.691895,1198.067261,1503.848999,-1599.487671,-2255.497559,1933.340820,1699.567261,-249.735229,2497.429443,-32.794415,-1718.149536,-102.386284,-1040.000244,1625.755127,776.895142,-1135.703003,-2702.151367,-304.069153,824.455811,-961.258911,1526.233765,2153.508789,1777.978516,-1619.510376,-886.617249,-1229.693359,-707.578003,2614.785889,-2195.071289,-1879.794556,1188.520264,-753.902161,-732.863098,315.634125,1002.985840,1072.066284,-1001.354553,490.326416,-975.923096,785.277649,1232.858032,-500.178131,-689.832947,-552.475647,-30.991531,-993.763306,-12.362649,-1246.483032,1300.881714,703.777344,-592.692993,-1155.887817,1709.164673,-1488.819824,331.880859,663.906128,746.385315,1418.657959,-2608.040039,121.437485,2138.413086,988.754395,-379.918335,-165.674164,-7.252621,2002.796875,-609.592712,-1558.827759,-611.271423,1085.599609,840.574036,2283.927002,2087.522461,273.062103,-799.920227,1093.647461,-1047.910400,-1038.289307,-648.158691,510.797302,-954.497925,-446.549774,2422.621826,3318.155518,330.528717,-274.980865,561.915466
19,1054.207397,1530.910400,5.125614,2263.845947,2210.878174,1825.086548,-2134.148926,4029.491211,5329.288086,646.898499,-4773.871094,-2879.064941,-5137.277344,-4872.465820,-2775.282715,1630.633667,-4134.526855,-2907.995850,2767.529541,769.967651,6415.214355,-863.069885,-240.133072,578.370300,-4789.508789,-1008.233826,-1023.823059,-1305.024048,1951.637451,-3680.433594,-4113.312500,-3110.707764,209.013657,-2416.362549,-221.525467,-2530.748291,-1954.160522,1624.148926,-1059.219360,643.594055,-2295.090576,-3012.484863,-1602.962036,681.591309,-3258.610107,-3490.858887,-626.379700,5077.706543,468.311096,5702.941406,-356.143524,-912.612305,-3685.045898,1154.065552,1019.032593,-2667.068604,2806.808105,-6837.423828,-2344.042969,-918.252625,-2688.847900,263.460052,3160.075195,2158.478027,-1930.990234,772.974182,651.827026,745.429810,5174.091309,-1937.460327,-4713.894531,-211.114594,-709.440247,-3706.327148,322.640381,4228.567871,2562.500977,1386.056519,1814.129395,-1652.162476,3341.000977,5715.078613,1625.416992,-2334.278564,-447.624115,1393.708984,126.900421,3380.588135,142.787292,2306.086914,-2800.767090,-2782.487061,-3299.096680,4291.021973,-2237.880859,867.359985,1984.474609,-701.558960,92.441177,-6463.893066,3544.409668,2729.590576,2786.862061,1017.982605,-2613.543945,-3981.355225,3220.970215,-3450.152588,610.447266,3096.783691,-235.399841,-3021.517822,5643.544922,4218.499023,3117.070068,-5610.712891,-42.939571,2098.547363,1319.325073,-947.391418,3079.862061,-4495.292480,-2682.238281,5630.334473,4989.788574,-3372.297119,-2790.518311,1898.910400
20,-207.715988,2046.940308,1054.441040,145.617096,1123.784912,150.208450,-2235.647461,794.085510,2710.536621,515.726379,-2509.564453,-1377.481201,-4727.957031,-2684.017090,-2902.720215,1454.142456,-3788.469482,-9.669369,2956.343018,306.341980,4062.621826,-1376.835815,-1104.692993,-1279.567871,-1941.057495,1411.013306,35.730221,-79.148239,3155.552490,-2961.524170,-2475.710205,-646.446228,-855.717163,-492.577423,1331.748535,-1942.696045,-636.993835,2349.936768,-431.656647,-1485.919922,-448.385864,-2290.999756,1457.261108,1738.761841,-2904.119385,-3019.930664,1445.096191,2368.893555,-851.930237,3321.137695,602.253174,-1166.291016,-1222.730835,545.794983,768.612427,-382.940460,342.708923,-4296.116211,-1383.544678,951.788635,-1090.449707,1845.885010,2988.123535,1314.306274,-1668.736938,-374.615875,-217.979858,-772.002014,3865.602051,-2517.015625,-2375.686768,1017.701111,15.795061,-2059.550781,-522.026550,2145.887451,2032.083496,-538.984619,596.665344,-994.216187,1847.202515,2767.380615,117.070938,-1254.223755,-1458.749512,1338.618774,311.322113,1407.046265,-1420.669312,2087.363770,348.265442,-100.428612,-1658.116455,2806.035889,-1387.849609,-335.798889,888.657959,157.022842,1687.533081,-4287.424316,1405.444580,1797.263672,2179.108887,865.504395,-1443.093628,-732.942200,2848.061279,-1057.629639,-1792.077515,571.894897,1195.822144,377.127045,3448.214111,2712.522949,1600.337402,-2395.727051,1422.752075,-1197.467041,-1170.359009,-1558.947388,2373.590576,-2667.952393,-1571.736816,3615.247559,4886.966309,-828.732483,-1672.268188,1594.262573
21,-666.310242,1387.423340,1318.819824,-591.724854,607.247925,-725.884766,-1730.083374,-956.083313,653.500366,-124.959724,-542.596069,-326.641968,-3372.653320,-927.073669,-2277.200439,933.279053,-2324.774902,1668.989868,2660.773193,68.022003,2086.069092,-1042.573242,-1189.888794,-1820.057983,87.630562,1943.479858,759.165710,441.097595,2980.554688,-2094.482422,-847.510193,365.097870,-748.744446,462.982727,1786.088501,-1213.384399,184.705399,2582.201660,63.408825,-1789.467773,167.568832,-867.212830,2196.383545,1378.800171,-1676.713501,-1994.882202,2344.158447,689.085327,-1593.112183,1814.994507,955.189453,-1211.869751,67.560074,-191.775772,797.362610,905.566162,-1048.199585,-2555.079102,-354.691528,1540.286133,-159.332626,2381.715332,2333.446533,1019.429138,-1451.934204,-1073.560913,-783.688232,-1139.762939,2286.955322,-2327.549072,-694.991882,930.456848,97.498283,-790.133057,-491.115845,591.238403,756.642944,-863.337830,14.520015,-359.906464,430.032562,960.809387,-1008.485291,-488.242859,-1660.344971,922.716858,-64.317863,-174.658707,-1551.662231,1709.646240,1338.053101,502.260406,-390.762360,1490.474854,-1289.893921,-393.111969,395.123535,968.590759,1687.527100,-2382.510498,-84.693794,970.259827,1232.621704,628.585022,-607.858948,593.389648,2217.332031,408.527985,-2063.276367,-987.037109,1497.512695,2157.067871,1398.958862,1676.909424,509.633118,-222.355927,1441.275879,-2283.070312,-2131.426758,-1333.261230,937.708069,-1116.370361,-446.009644,2044.435791,2985.361572,1076.170898,-802.235657,426.711823
22,-880.713623,3236.704346,1860.498291,415.831238,220.096252,1129.316284,-5324.145996,1044.790527,5126.464355,2034.545410,-3718.258789,-789.079895,-7385.236816,-3390.708252,-3739.569336,2513.788086,-6259.764160,-938.623291,5278.396973,1074.552002,7031.150879,-1642.644531,-3345.923828,-1622.176758,-4515.673340,1867.979736,-2783.805420,-1503.790527,5067.920898,-4080.520020,-4955.508301,412.145691,-2644.943604,-575.161743,2376.879883,-1507.864502,-1591.347656,4699.261719,-1053.074097,-2499.692383,-998.995911,-3772.929443,2553.174805,2053.219238,-4746.626953,-4561.141602,1831.555786,3722.483398,-2895.748535,5264.426758,2091.709717,-356.805847,-2883.523193,3049.143555,-936.182983,-1229.047119,2256.501221,-7370.559082,-3519.043213,1306.143066,-810.104431,3746.363281,4638.154297,1621.113525,-3050.466553,939.193909,1826.333740,-1212.369019,5481.816895,-3686.260010,-2924.591553,611.455688,1953.371704,-4930.333008,-2703.930908,3580.501221,3206.603760,904.630798,-271.859589,-1531.039429,3652.908936,5503.548828,864.388306,-2123.578857,-4485.421387,3460.648193,2627.530518,3095.707520,-2428.402344,4549.402832,433.871185,1311.990356,-2202.758545,4970.653320,-1757.701172,-1870.291992,996.700195,628.946960,3173.642578,-7341.666504,2673.975098,953.608765,4887.566406,3598.640137,-3757.362549,-1775.351196,5357.114258,-1025.438965,-2744.870605,1144.755859,1628.362915,1632.000366,5063.711914,4394.485352,4143.720703,-4422.673340,2373.037598,-1950.701172,-3184.426514,-3874.541260,4999.543945,-5172.155762,-3087.200439,5923.157227,7415.137695,-1572.284790,-4840.437012,2747.885010
23,-9.437285,2176.579102,936.515686,515.241211,1978.895630,131.765305,-2365.502197,1250.875610,3331.822998,111.740349,-3142.084473,-2074.067383,-5367.692871,-3710.047119,-3372.865479,1751.668579,-4111.349609,-153.638489,3420.156494,403.780029,5009.168945,-1403.288696,-779.555237,-1191.413940,-2007.947632,1184.284790,755.059875,187.348206,3461.983154,-3757.710693,-2609.822754,-1519.634521,-518.994507,-1138.078491,1146.581421,-2674.124023,-1004.319946,2676.726807,-263.932312,-1132.828735,-916.796448,-2370.688965,939.033325,1927.048584,-3055.838135,-3848.397949,1382.494873,3348.896484,-604.191162,4523.191895,238.557953,-1667.238159,-1641.497070,-34.338390,1835.476807,-514.845581,346.292999,-5378.593750,-1566.642822,682.758789,-1707.722900,1829.452759,3583.374512,2051.474854,-2120.504395,-473.595367,-772.993164,-727.790222,4689.541016,-3160.691162,-3552.661621,1086.167603,-632.439819,-2384.886963,-40.053120,2582.902100,2054.166504,-282.813049,1154.035034,-1282.535522,1998.146362,3593.093750,257.277466,-1902.434326,-1145.622925,1018.729858,-440.804810,1535.729370,-1328.962280,2110.971436,-108.591476,-998.949524,-2151.135254,3465.605225,-2172.891846,306.306396,1325.930664,235.838501,1488.630737,-5082.089844,1693.362793,2714.274658,2113.198730,408.445984,-1518.871460,-1394.642456,3411.994141,-1484.969238,-1703.075195,750.844727,1029.703491,89.140854,4403.455078,3593.090088,1918.247070,-3229.612793,1315.405640,-716.831909,-851.376343,-1499.646973,2271.096924,-3102.277588,-1737.493530,4758.732422,5554.223145,-1012.086365,-1625.905884,1456.846680
24,275.080902,1018.118591,403.256775,416.316132,1439.451538,-192.140213,-749.931519,917.244263,1423.349365,-723.537048,-1926.730591,-1549.171509,-2973.441406,-2150.063477,-1942.126587,888.450439,-2046.840820,184.651459,1431.842041,42.443680,2301.312256,-964.580139,154.594360,-683.539978,-544.207947,686.853088,1619.070312,614.580383,1877.211548,-2044.327026,-837.198975,-1403.794189,306.690338,-405.654480,520.573792,-2029.892090,-181.984589,1211.229248,-223.961182,-414.191223,-447.593170,-938.875977,332.997040,963.102295,-1385.776733,-1902.285767,1197.959351,1859.681030,331.759125,2557.011963,-411.141968,-1556.058960,-687.679199,-772.457703,1841.165039,24.109791,-734.793823,-2799.290283,-96.853745,266.318146,-1201.546387,834.017700,1803.387817,1464.512085,-1062.329590,-640.350403,-1170.895874,-244.032806,2661.267334,-1811.104614,-2212.086670,786.792542,-892.892395,-861.567749,747.684143,1253.630859,1093.445190,-655.918152,1011.943237,-897.755676,860.110840,1670.674438,-82.607002,-951.904114,60.413471,25.671228,-1068.445557,643.165283,-512.412170,815.373352,-2.452358,-1268.471191,-1253.440918,1584.086792,-1516.123169,851.539856,754.930664,189.697861,677.256897,-2670.786621,531.089355,2036.726318,770.640869,-641.817200,-476.986908,-676.844421,1541.230225,-1356.592407,-842.011169,195.179092,708.787659,-247.256973,2460.804688,1855.752686,555.534973,-1495.452515,579.561462,-226.859802,164.753479,-66.529945,696.156128,-1289.832520,-534.645569,2683.016113,2845.320557,-344.108429,-270.437775,500.730377
25,-397.288971,1516.112915,1453.267578,-282.694702,296.919495,-626.239380,-2244.043213,-419.372162,1026.755981,229.989487,-1000.358704,-529.750916,-3159.725830,-1190.012573,-1929.599121,844.191040,-2504.424072,551.150269,2301.623047,733.157532,1776.219116,-732.169617,-1393.132812,-1272.586426,-504.744781,1744.436523,267.541931,343.497101,2815.419189,-1496.445679,-1417.554565,-307.148621,-1162.808472,235.309143,1175.521729,-1367.222290,295.874237,2041.054321,-319.437378,-1684.601929,161.106079,-1097.014160,1700.510498,1164.953613,-1559.677734,-1908.086548,1852.234497,1193.958252,-978.205139,1912.297485,737.413940,-719.253235,-5.893143,200.503403,357.085968,706.909973,-637.493164,-2561.188232,-617.752808,998.687622,-167.065216,1967.072266,1963.927734,1467.365479,-1739.559814,-370.021759,-156.372467,-903.871765,1864.664673,-1941.785767,-1019.239685,893.476990,646.156067,-1364.125610,-1096.022705,821.864014,1040.243774,-609.724609,-308.035767,-803.863892,1091.653564,1208.449097,-428.807587,-484.172791,-1660.166992,528.077698,63.036499,135.348206,-1629.447876,1958.158203,1301.360596,749.963379,-682.003967,1734.474121,-939.185181,-676.458313,206.497940,969.023804,2125.324707,-2477.491455,94.156456,1048.054565,1535.872925,548.216125,-709.870911,268.291809,2056.088135,-73.321159,-1921.335083,-984.463013,1129.633301,1868.083008,1665.323486,1669.850220,829.683350,-823.146667,1311.074585,-1600.672974,-2152.247070,-1365.499023,1138.846069,-961.179749,-470.453888,2210.031250,3113.406006,342.954681,-1010.406555,729.030212
