node_id,f_graph_000,f_graph_001,f_graph_002,f_graph_003,f_graph_004,f_graph_005,f_graph_006,f_graph_007,f_graph_008,f_graph_009,f_graph_010,f_graph_011,f_graph_012,f_graph_013,f_graph_014,f_graph_015,f_graph_016,f_graph_017,f_graph_018,f_graph_019,f_graph_020,f_graph_021,f_graph_022,f_graph_023,f_graph_024,f_graph_025,f_graph_026,f_graph_027,f_graph_028,f_graph_029,f_graph_030,f_graph_031,f_graph_032,f_graph_033,f_graph_034,f_graph_035,f_graph_036,f_graph_037,f_graph_038,f_graph_039,f_graph_040,f_graph_041,f_graph_042,f_graph_043,f_graph_044,f_graph_045,f_graph_046,f_graph_047,f_graph_048,f_graph_049,f_graph_050,f_graph_051,f_graph_052,f_graph_053,f_graph_054,f_graph_055,f_graph_056,f_graph_057,f_graph_058,f_graph_059,f_graph_060,f_graph_061,f_graph_062,f_graph_063,f_graph_064,f_graph_065,f_graph_066,f_graph_067,f_graph_068,f_graph_069,f_graph_070,f_graph_071,f_graph_072,f_graph_073,f_graph_074,f_graph_075,f_graph_076,f_graph_077,f_graph_078,f_graph_079,f_graph_080,f_graph_081,f_graph_082,f_graph_083,f_graph_084,f_graph_085,f_graph_086,f_graph_087,f_graph_088,f_graph_089,f_graph_090,f_graph_091,f_graph_092,f_graph_093,f_graph_094,f_graph_095
149,1400.222656,-1440.383789,-1216.408081,-1425.330688,-152.253784,493.157715,-946.109558,-684.892273,-655.632141,349.801208,1167.292358,-1217.502197,489.691010,-280.244293,679.707336,299.847870,812.427307,-1139.950439,-145.247681,-1108.787354,-875.277405,1028.321045,-83.942482,298.179047,-349.109741,573.710266,1504.800049,34.815456,432.548920,-75.770706,-235.893158,-228.523514,386.213165,201.160065,-1137.918701,-1231.725708,-580.628418,808.895447,536.861633,-357.101196,676.819275,-1134.765137,902.806091,-109.241600,589.514465,-295.475037,-309.180786,279.180206,737.454956,91.714500,-360.889343,-1337.540405,1587.130859,-692.451843,-746.500916,776.947266,1695.170288,149.185394,-1573.001221,2254.524170,-453.492371,-2265.099121,581.823120,1247.969360,-598.976440,95.387970,-809.020447,730.980225,683.601990,1237.598633,1309.274536,-1557.541382,-1162.626587,112.550179,-385.779449,-564.229126,-298.208344,41.481659,-800.337585,-2840.906250,-400.363007,-560.839966,-540.014709,1326.323364,227.953842,-495.845795,712.658997,-2161.273193,324.998444,-218.371155,-457.802155,537.150330,2000.663452,1072.554565,951.096619,941.182983
150,1540.702148,-3882.765137,-2175.830078,-140.139160,-706.119507,671.966431,-3471.080078,-303.338593,1248.413208,2596.301025,3007.109863,-1992.939331,-134.840454,-838.302490,-572.717651,1284.859375,2066.725342,-3000.947266,391.129120,-3080.982422,-183.512589,226.988098,1371.750732,169.202103,2434.022217,779.012634,2979.519775,-269.563721,2691.953125,859.114319,-322.456268,-343.407928,1229.142334,-1515.009766,-2570.290527,-1209.425537,-46.540894,629.044617,-303.775970,-462.211121,-1127.356079,-456.324341,-828.079407,405.109039,2446.317383,1195.159668,-737.141113,-2835.993164,537.728149,-881.311584,-1820.907959,-478.184814,1036.252808,1979.444092,-1887.181519,-1203.661621,2061.390625,-36.220825,210.902405,2908.500977,-3046.356201,-2620.942871,1570.076294,882.743286,1928.817993,1823.734863,115.391602,955.061218,192.220795,2072.286133,865.958313,-1373.877930,-2049.714844,823.407227,1153.057373,-1601.571655,-1905.382935,1198.797729,1997.086182,-930.449707,-1480.404663,-1048.017700,-2110.270508,2215.807129,-707.925293,1551.869019,-140.786011,-390.765686,2260.184082,1886.143555,-1167.817139,1356.767578,2424.751465,1368.150024,3420.277100,2153.698242
151,5820.102051,-3727.713135,-3278.299805,-4950.233398,-1867.656494,1915.533203,-4210.420898,1245.336792,-1925.174805,3987.067627,5925.156738,-4794.256348,1074.553223,-1775.137451,2501.091064,56.193512,4519.215820,-6721.047852,-473.836304,-4745.066895,-2257.889404,3856.956055,2389.520752,4311.990723,-2277.766846,853.677429,6300.843750,101.711243,3585.815186,-2163.428467,-2504.816406,934.652466,2194.580322,2698.881592,-3536.787354,-3458.110596,-1103.597656,4059.025146,4205.914551,195.137512,-627.154297,-4933.152344,756.857849,-1997.967529,3589.158936,-1007.602173,200.635498,-1255.155151,737.402100,-676.171936,-1199.799805,-2095.038574,5125.456543,-1959.360352,-3416.984375,629.928467,8942.718750,-1355.727295,-4999.711914,6460.018066,-2682.604736,-6387.222656,5085.611328,3147.664062,441.072601,507.740173,-1749.995850,3922.708252,1982.912598,2998.071045,2489.278076,-6295.418945,-4310.062988,1973.918457,420.946320,-3800.962891,-2195.414551,521.579346,-402.043579,-9391.255859,-2949.413330,-4042.856934,-686.718567,4893.064453,-832.231201,2446.484619,2922.968994,-6666.351562,4139.583496,1719.979248,-3225.362305,3648.522461,8534.023438,5479.534668,5755.384277,2954.994629
152,1866.867188,-1314.043457,-987.926025,-1968.899902,-217.085663,1198.982788,-963.623596,745.382080,-2394.245117,-384.470551,1155.049316,-1263.587036,312.248779,-361.805420,2253.229248,-455.190887,652.468384,-2525.352539,366.891449,-1332.091553,-213.580811,985.012695,446.796051,275.547546,-1274.313599,513.993164,1491.523560,212.902328,247.121674,-1447.156982,4.460735,153.110931,1161.573730,1686.173096,-960.432739,-1613.555664,-504.185425,762.012573,351.345428,-1294.608032,2744.228760,-2019.393188,195.006836,-190.230026,1635.221436,1385.907349,1281.289185,-230.471359,869.563843,313.876831,-438.185730,-1855.245605,2246.050293,-1637.768921,-1360.689819,227.842621,2445.068359,265.388916,-326.399048,2091.868896,-2012.317017,-1998.827271,2296.739502,745.599060,-1339.692139,-235.155960,-1513.387207,1412.626709,888.156555,870.725525,1446.094727,-4575.595703,-2177.606201,-180.140640,1505.284058,-1211.036743,-1023.783630,-731.827026,-2642.762451,-5502.308105,177.086823,661.915894,166.287140,2265.494629,-45.703510,-275.607483,1793.725342,-3743.969727,1435.821533,40.681107,-487.970215,2255.232178,2848.588379,2365.268799,1910.367432,1780.602173
153,1041.361328,-2056.287109,-1670.686523,-1926.640137,-1727.273682,-1934.786377,-2883.597168,-447.712646,-177.737122,3606.023682,3504.274902,-2477.381592,932.581543,-1207.273682,2149.338135,1373.940796,987.165222,-3005.284424,-1067.820557,-2311.278076,-963.370239,-503.873108,-36.697735,409.595764,1663.153198,1281.557129,2214.551270,795.824890,1841.336670,-49.896240,-110.268913,524.378052,1216.386963,-439.688629,-1743.988403,-1255.023560,125.344940,2744.016846,1067.721558,347.402039,-2346.150391,-1775.228882,370.942993,-1020.168274,1986.566162,716.590637,221.193115,-354.042847,376.262970,-1980.851929,-1690.509521,-1722.629639,3041.664307,1016.466492,-2081.400391,-1821.801025,3401.412598,-850.515076,-974.459534,3434.663086,-2030.802979,-3101.556396,683.503113,1397.326294,1427.430054,1687.123291,146.755371,363.661713,-209.761612,2008.025269,2247.670654,-1787.073486,-2807.380127,1741.674805,994.108582,-912.639343,-2743.006836,708.743896,2283.675781,-1319.818848,-1599.790527,-1715.165894,-1293.090820,2174.549805,-2005.195068,890.480347,-222.412903,-2156.174072,2460.538574,2120.127930,201.826599,1532.177734,4269.767578,3699.708496,3453.038574,1630.351196
154,785.965576,-4175.587891,-2916.261719,-521.613037,-1861.982666,-1023.800781,-2845.204590,-829.281372,-186.532166,4173.067871,3558.449707,-1859.495361,693.676758,-1292.105835,-840.057983,1949.004395,2046.975220,-3522.409912,-265.474792,-3236.711914,-1099.582886,-1224.152100,143.781067,459.691711,1222.974854,644.504456,964.347229,501.351776,2188.336182,749.990723,-1427.970825,1275.863159,704.098633,-270.552246,-1712.698242,-1331.855469,383.818390,415.202820,616.025513,754.784363,-1348.841675,-541.327393,-562.955750,-1219.880127,2352.439209,1068.267090,1529.185547,-2030.131104,-100.113678,94.274231,-1451.942383,-1320.839478,2528.779785,393.894592,-2088.144531,-68.701599,3105.861816,-1038.313110,-784.780701,2428.180176,-2833.466064,-2134.658203,-743.858765,499.499969,1695.058228,612.557922,546.844604,-324.736694,749.312134,1819.343750,1407.409668,-1315.457031,-2428.593750,1128.956665,837.813904,-1100.923340,-2756.830078,2904.427734,1511.034546,97.304443,-2388.007080,-1742.374390,-2417.598145,1944.045654,-1327.394409,1518.918213,424.401550,-1370.530762,1634.872681,2349.212402,-2229.838379,2187.406006,2422.580566,273.593994,2209.654297,1657.459595
155,1890.293091,-1018.818420,-2147.243896,-2337.662354,-371.104126,-152.654724,-2561.145752,-1430.128906,-2198.410645,2525.822754,1627.255859,-2838.729004,379.199585,-787.116211,1436.158691,1159.476685,116.594086,-1659.059448,-497.699493,-1061.947266,-602.157959,2232.650391,46.334137,-505.128448,-2231.900391,1502.324829,2236.595215,41.144001,894.501526,-1261.016113,-690.206787,-410.616699,-810.442200,269.455475,-1664.062744,-2804.615967,320.574524,2443.533447,809.884521,138.355484,-85.700073,-267.374023,998.779358,-2768.261719,1332.794434,-833.913635,-1162.566528,59.771664,1855.984985,-140.683487,-193.188263,-2297.596191,3359.250488,-2658.809570,-1693.208496,240.856720,3023.221924,422.375549,-2513.702637,1008.335510,1307.457397,-3466.037354,516.645142,630.611633,-845.494202,901.855225,-186.338623,2261.496338,-2.328293,2093.854248,1603.477173,-2872.053223,-2271.552979,-412.436859,440.076141,-1922.573364,-139.150421,16.489573,-49.856041,-4059.258057,-1689.436401,-99.721054,-1007.774902,490.037354,-567.296082,-1075.165771,1641.373413,-3501.051025,904.867371,140.418777,-1088.371582,-703.975281,4427.404785,2368.375244,1026.433960,840.351257
156,986.100098,-222.907120,1088.307983,-1199.153442,-360.862518,1277.398926,-857.581909,-172.976379,-1144.670532,1061.597656,282.172150,-531.338318,1050.902344,-275.229645,-439.078430,949.305908,-29.623627,-597.003418,-637.387390,-559.536011,140.759689,267.401855,-764.556763,-645.960266,413.127869,874.646423,837.506042,408.520081,-955.342346,-21.238424,616.392761,246.330093,190.916214,552.530151,-950.814636,-251.041183,-181.145386,158.626144,1190.878540,-1669.132690,-402.153503,-735.465210,-854.138794,-965.002502,157.034927,309.248627,-1157.800171,63.579048,710.968811,-359.537262,-243.884369,48.895844,1053.112305,301.675140,-667.643799,-1516.540039,667.801453,-475.536346,-1031.175781,638.280457,479.725006,-3096.799805,485.447540,324.040131,-130.230423,233.563782,-1349.393066,854.336304,-807.573975,638.117554,1226.833252,-485.387146,-619.607544,756.415405,-156.670151,-1510.043335,-790.468506,-637.540283,8.411375,-1928.862061,21.352503,-80.109093,-712.396118,1032.697266,1174.222290,-135.048691,291.461945,-639.972961,511.904114,-377.636292,715.408142,-615.723206,1286.886597,435.860352,1286.046875,700.651306
157,8539.078125,-4665.384277,4546.124512,-1194.100830,-929.974365,3411.851562,1003.549744,-4089.437012,1993.032715,-1442.284302,3036.839355,-720.418335,-2933.984863,-2731.663574,-3846.532227,157.415771,-1768.697388,-4419.043457,-1739.465576,2294.550293,-4292.547852,-296.148926,4.888672,-144.795410,-1240.584229,2509.763184,1590.819580,-1111.009644,3032.375977,-660.772827,-3841.573730,1046.361328,1538.492310,195.426697,206.819336,-8527.302734,-899.739258,2915.416992,874.334473,-3627.443115,8151.903809,-780.920532,5459.178711,-773.116699,23.834473,3499.914551,542.405518,-2298.353516,2705.809082,1288.668823,-4275.972656,1319.411011,6072.769531,-3409.871338,-1437.525146,-1768.466675,24.926956,-1119.995850,950.301636,5308.731445,-1826.785156,-10683.462891,1665.494141,8246.507812,-2378.724365,-423.612000,-5500.208984,-624.956543,2959.324219,4344.094238,5621.197266,3514.835449,-5728.115234,-5402.550781,3168.636719,-4989.409180,5655.133789,-1223.400879,-2581.131836,-5749.585938,1470.151611,-2804.515137,-4493.331055,-1069.766846,7903.066406,5833.838379,-573.155151,-5799.010742,2925.217773,3779.340088,2520.825439,-2643.415039,997.252197,3867.326660,7611.749512,7362.824219
158,435.677612,-3976.107422,-3541.114746,-262.061340,-2031.370728,-592.802429,-3670.833008,-2209.743408,729.588379,4029.968506,4165.940430,-2869.112793,-771.443604,-663.462646,-652.624756,2893.935791,1762.134155,-791.413086,1695.024902,-1314.638184,-478.319397,-673.818665,1315.262695,682.137085,2352.365967,1105.477295,1344.331421,210.740723,3066.881348,456.894531,695.861816,1821.420044,708.032593,-64.396042,-1122.516113,-1307.662109,-159.808411,-19.759888,-1.657837,-409.200409,-1201.458740,968.012756,-104.922440,-1482.378906,22.521240,-203.641968,-127.021973,-2141.147949,2177.384521,-975.382141,-1953.521606,-188.289612,1531.907104,-293.914490,-1846.582397,-687.271973,3124.855713,1286.741455,-1673.048096,1089.397095,-3101.139893,-1567.678223,58.346909,777.973389,595.925659,-221.385773,1035.504150,3141.368652,-190.727386,333.418365,291.837585,-1031.061279,-3452.951660,882.671143,1922.535767,-1758.520142,-2560.163086,3428.652344,2574.325195,-228.274170,-2047.465820,-2512.145996,-1127.568359,1052.489014,-213.644287,386.862732,-1350.670410,-135.031067,2159.911865,244.976685,-536.371460,-678.599304,1225.372681,1312.437134,1178.185791,1714.718506
159,1108.099976,-2157.546387,-2446.451660,-748.777954,-1689.461670,-1182.038696,-3080.289551,-231.796448,-500.193665,3528.951660,2905.558105,-2871.789551,1030.514893,-174.878876,1142.384277,1802.361084,-322.240479,-3643.781738,-610.015198,-1519.867676,352.092560,-1776.582275,-337.548401,735.006104,1841.100586,1603.659668,2628.478516,-754.711182,2295.993164,-495.678589,536.390442,233.829697,932.683350,-513.059937,-2057.849854,-1729.346436,-84.975128,1004.500305,298.648804,816.329773,-234.459412,432.215118,817.158752,-598.501526,1680.545898,1137.872925,-84.736694,-1388.787842,32.823547,-979.409119,-3025.458984,-1629.949585,2573.607422,1864.114990,-2665.701904,-1910.039795,1851.453613,-1123.438232,-129.614319,1839.776489,-2217.451904,-3234.239258,411.731110,2321.020020,1297.368530,1592.881592,505.124878,737.269653,-243.480484,2637.108398,1942.600342,176.507690,-2645.232666,1291.553955,1108.025146,-1559.138062,-2896.614746,581.885559,3163.532471,-1660.920898,-148.649536,-1263.268066,-2138.274170,3193.424316,-1353.130981,831.744995,523.363586,-1321.444336,2680.210693,1958.494263,-881.795471,1493.050537,3283.926270,2308.274414,3454.636230,1281.973633
160,9258.547852,-1635.541138,7264.273926,621.104370,-4114.641113,2287.478271,1021.343506,-732.585938,591.928833,-1261.395020,5816.067383,-419.354370,-810.900879,-1855.600586,-3560.064453,-594.614380,-4517.896484,-2628.948975,-3761.386719,3272.985596,-505.098022,-464.435059,-2272.718750,-1850.009399,1018.249695,-417.153320,1708.752930,-2183.612793,2539.376465,-1311.528564,-5657.738770,5156.789062,4327.406738,3663.856201,1533.123535,-5694.882812,4815.281250,3567.772461,2067.573730,-9817.898438,7681.383789,-868.731323,2630.006592,-1559.242676,-700.250549,2925.055176,-493.217285,-221.299316,5137.956055,-305.833984,-1103.802002,3352.354004,5754.668945,-4474.113770,-2227.432861,-6067.259766,-2.361908,-1549.508545,332.242676,2784.172607,-775.014160,-10149.050781,4265.150879,2867.498291,436.277100,759.039062,-5584.909668,-1009.444092,3770.345703,-414.731567,7040.919922,3979.152344,-4843.293945,-3239.884766,4580.992188,-6279.083008,5176.082520,-2522.755127,-1262.384521,-6781.931641,3183.164307,-951.701416,-5747.648438,-4068.366699,9079.439453,5991.152344,-1672.955811,-4403.716797,5227.644531,4804.801270,3279.559326,-1435.537842,376.855347,5318.919922,9416.912109,4327.965820
161,-192.898376,-2925.882080,-2398.987061,-2185.696045,-2634.448975,-652.798706,-2808.779297,-1060.108276,693.096924,3473.406250,3597.742188,-2250.330078,-450.016724,-205.627060,115.625671,2196.476562,1388.941772,-2204.771240,-224.274109,-956.958618,62.645325,-886.260071,86.572433,765.663696,1814.253418,2084.875488,2605.178223,1765.413330,1839.464478,-1062.246826,-421.043579,1408.775757,223.299927,563.409424,-1660.531372,-1386.968140,207.750397,693.548157,1913.841919,384.126038,-1841.354858,357.876862,-923.976501,-1362.923340,1498.528076,525.058777,374.549316,-1921.910645,263.482147,-324.415344,-1537.523315,-679.941406,1392.936890,1494.174316,-2483.507080,-1330.151978,3064.266357,-521.649231,-1229.433350,2491.933838,-2338.943848,-2128.879150,910.355896,600.422607,1433.576294,435.543762,530.498901,1329.281006,-8.852570,2409.082275,884.718567,-1542.840576,-2353.592285,514.625183,76.425659,-1954.276978,-2871.742676,1787.967285,2162.275879,-1253.264160,-1246.170898,-2251.474609,-1615.235474,2722.929443,-1262.192383,667.476624,88.338928,-660.653992,2116.051514,2294.804688,-263.284180,1568.372314,2061.047852,1189.992065,2370.011475,63.678223
162,283.235992,465.708313,1677.837891,-2575.702148,-2541.643555,-1470.445190,720.869690,-3312.201172,31.839966,998.210144,-883.815063,-755.692261,2915.400146,-3213.799561,1906.834961,2857.114258,-1238.989258,-1549.333252,246.519165,-2830.919922,-1283.780518,68.714783,1056.037231,-2439.896973,-1191.579102,1242.199829,-2360.213135,-845.468750,-3376.220459,286.285400,2650.871826,-36.253418,-427.972412,1696.481812,-2724.076172,-264.029358,-3609.401123,1188.628052,-1732.170654,1623.188110,605.691895,-2677.218506,-792.055054,2248.162598,1793.174438,-378.524780,878.463013,1530.997314,1074.637817,330.009155,-859.400452,1103.220459,2377.947754,-1736.664795,2421.406738,1444.361694,2688.707275,-4025.603516,-932.739136,-503.013184,-2915.114258,-3957.338867,-1833.606689,1006.521851,-941.915649,-877.905579,2309.524170,2014.604736,960.449097,870.931946,3083.373535,-1249.049316,-505.018677,1824.643311,566.887146,-691.921753,-2288.085449,-752.599487,-603.162598,-3834.699707,1476.478149,2446.853760,-454.038330,-2030.867554,1717.348755,-1344.096436,-640.732544,-1536.121094,2504.009521,-1592.136230,-349.058289,1985.572144,434.065369,-717.016113,1383.131592,14.332397
163,1723.040405,-3373.716797,-1778.301025,-33.649414,-2316.503418,18.161407,-2048.749268,-992.434326,-11.343140,3969.722656,3325.749023,-2235.400146,739.746704,-1565.028198,327.698425,526.705444,1286.739624,-2617.741455,63.676575,-2744.333008,620.575073,-219.942200,-885.133545,30.979401,2195.269775,273.899170,2043.472656,509.063873,2368.685059,719.538513,-1751.578613,441.410095,349.284424,411.437347,-1797.199585,-685.901978,985.964233,805.669006,889.159180,-1749.108765,-313.026367,200.289246,-1722.200317,-342.836243,3568.043213,2380.137451,1324.339722,-1267.596802,479.252777,-717.997681,-552.650818,-1442.206177,1365.973389,-309.394470,-2142.743164,643.529785,2736.961670,-427.306763,-150.967834,2585.375488,-2397.924316,-3310.824463,2172.146729,176.543427,975.100342,1825.142090,-588.457031,230.022186,252.414581,532.054321,841.507507,-2766.123047,-2748.588867,131.486206,2679.186523,-1490.827881,-4094.838623,-437.569885,1453.602661,-1705.957031,-989.595825,-1021.576355,-1080.747559,1203.565918,-749.467529,752.481140,588.770813,-1453.307373,3157.697266,2654.946777,-170.244080,1976.286621,2502.312988,2788.848145,3145.210205,1162.281738
164,231.004425,-2299.967773,-1316.299438,-1187.161377,-1322.390747,-1540.792603,-1993.179077,-652.270264,-2549.940186,2109.745605,997.809692,-2434.413330,321.949585,-1013.657471,513.822021,663.423523,414.363403,-1248.701050,-581.756653,-2086.823730,-1354.876831,340.306854,388.391846,-32.355076,-1159.030640,1848.718018,204.703644,351.889526,835.512817,350.290680,-848.716064,-421.107971,135.210510,847.575684,-544.662781,-2232.714111,-40.178486,1101.326416,944.098999,706.380066,-191.517029,-966.797363,1269.063477,-1789.667603,-408.036865,-972.684875,-1334.735840,1116.306519,1424.646240,393.361572,120.746017,-1071.537842,2944.868164,-959.564026,-1119.038330,101.677322,3757.140625,544.158325,-2297.237305,664.225769,878.989380,-3034.608154,-860.082520,444.578705,-1076.450928,-447.688904,-784.471436,1158.681030,1133.622192,974.063416,2607.538086,-3236.467773,-2193.280518,130.554901,-1376.359863,-939.578674,-1000.151672,1271.337158,-1214.562012,-1771.830078,-483.714844,-244.128647,-201.480423,1250.877319,-71.257660,-974.697144,1407.232178,-3605.760254,1311.021851,1080.261230,-922.936523,9.894480,2167.381836,1947.079468,900.393799,-423.780548
165,102.644714,1822.031128,1714.059692,-2780.022705,-2924.591309,-1386.732056,63.094940,-2934.966309,1529.022705,1502.564209,-693.889160,-154.373108,3371.581299,-1599.071777,-225.397949,2360.865967,-1119.895996,-645.548584,498.518860,-2223.157715,172.533142,571.850586,184.160522,-859.913757,-1537.491699,623.377563,-2593.638672,-1698.307007,-2265.749756,-877.121765,2469.225830,224.553345,510.663391,2739.422852,-2764.669434,21.924782,-2327.110840,1280.489258,-1166.279297,2022.318359,1033.885010,-2710.573242,-487.533203,2564.985352,-429.997070,763.977295,1027.485962,1085.513062,-481.514954,-438.165222,222.585693,1483.932861,2168.428711,-2536.887207,2641.409668,636.815613,1523.402832,-3622.562744,-1750.711304,-668.080139,-3529.666016,-2040.696289,-289.603149,23.475098,-1258.402344,-8.716980,1818.802002,1433.215576,1355.554932,850.115906,1836.028076,-1323.586182,663.659851,2177.977295,259.670837,-926.156982,-2749.519775,-346.366150,349.502808,-4841.218262,1632.464111,556.860229,-1241.585449,-3011.009766,887.116455,-1861.708008,-1226.238037,-759.952881,2546.569824,-1412.428345,-523.594543,1755.964966,999.094849,-330.268921,489.990479,-2097.218018
166,9008.170898,-364.117432,4994.865723,-369.362793,-32.027344,1226.415039,-50.452515,1057.934814,1713.142456,-830.728333,5557.697266,667.943054,-1174.861206,-133.350220,1606.512085,-2011.648804,-6909.284180,-3336.068848,-4531.120605,4545.712891,1004.855103,-2873.513916,-3476.880371,-2016.114990,212.478760,753.848267,1835.635498,-2298.467285,5968.150879,-2973.223633,-3096.860596,3555.196289,4357.505859,4214.968750,-639.914062,-4301.770996,3299.193604,5256.277832,-1106.932373,-8348.660156,6253.300781,-4950.783691,1462.167358,-2689.148438,612.406677,2813.747314,1843.579102,-3161.276611,1480.392456,-1650.441895,-788.702881,3798.403320,6470.378418,-4675.801758,-2243.669678,-6738.062500,2431.124756,-5906.630859,-1147.508789,4268.320801,-120.610352,-8374.469727,8167.118164,3956.838867,1231.564941,2893.153809,-1628.517578,-1933.295410,6476.057617,4016.191162,6584.540527,1913.452393,-1794.060791,-2092.539062,4778.408203,-6661.824219,6859.135742,-378.402344,-3705.520020,-7447.790039,3966.403564,-1463.424072,-6439.508789,-3532.111328,7170.489746,8136.566406,894.126343,-5207.751465,1683.377075,4015.380371,5539.611328,422.107666,2465.680176,7987.650879,10105.628906,3154.298584
167,-274.386383,-587.597290,-450.000946,-147.952988,-733.817322,-475.910370,-1411.343506,-290.890930,-588.888000,906.593445,285.232178,-746.147949,249.081970,-382.961884,1484.085693,388.364471,-165.270065,-937.837891,314.550018,-851.365234,206.431915,137.913834,626.954407,-1229.493408,-575.666992,466.018494,-158.167572,450.765533,-722.862915,284.214722,422.088257,90.782875,829.037292,765.418274,-573.467773,-943.939697,-108.598923,351.367920,44.641811,-922.184875,56.110779,-782.551392,-20.635464,-220.066360,482.473419,-276.992188,37.288567,70.382957,1142.332764,370.539001,-452.050415,156.383789,1572.421753,-792.169678,77.247650,-172.474609,474.951294,-302.713593,-679.234253,548.769104,486.296661,-1396.251953,361.066010,132.644119,-161.578476,-1014.110962,-629.422974,299.645264,487.574493,505.137604,684.581482,-1129.194946,-989.512451,-531.966125,452.754761,362.340149,-181.819412,-223.307404,-35.690548,-1552.743286,-117.542496,827.512390,-38.428101,-31.778748,63.895500,-12.060457,613.049683,-1744.964722,1051.175537,290.284546,168.711685,455.298340,876.524963,771.878662,452.155792,587.503601
168,-970.659424,-2657.931396,-2767.305176,378.775726,-2292.581543,-1749.613525,-2588.484619,-1601.911499,162.015747,3573.048584,2174.901123,-3605.141113,-169.286896,18.176361,468.041443,2953.890869,508.623779,-2360.585449,1775.826172,-1094.525146,165.075867,-521.147766,947.698242,218.170990,973.287476,2722.142822,1026.628418,1083.626709,2275.138916,-362.728088,288.388519,1618.925903,-42.895142,527.820496,-1153.243652,-3425.062500,1739.106689,527.255676,217.679565,69.333313,-1342.643433,1321.423584,-1128.869751,-2315.783936,1600.565552,1114.214600,-3.553223,-404.502869,1884.713135,-650.893677,-2773.142090,-961.314453,2308.272949,36.039856,-2994.553223,-36.851208,2317.311768,1291.848389,235.020447,1111.360352,-1344.688110,-1066.364990,1453.403931,816.751709,180.650726,137.959442,-101.759888,2483.286133,86.093292,755.675171,1711.926514,-2516.836182,-3122.803467,-961.911987,2167.082520,-1185.015015,-3873.196045,1361.078247,2557.115479,-860.280518,-2284.627441,-924.330261,-1265.197876,1070.622192,-1611.240234,-223.956543,-256.358978,-2180.892334,3445.497314,1865.430908,84.290283,232.263733,1856.404053,2273.232910,2378.282471,1383.162354
169,2185.358643,-3527.491943,-2600.837891,-2848.452637,-1065.401245,394.499298,-5147.861328,835.977661,591.260742,3503.416504,3966.709473,-4045.244141,1296.442871,-1247.636597,1175.599121,753.409180,3441.333496,-3911.584473,205.485321,-2403.429688,784.891113,1244.765381,-119.515762,1456.115601,-375.246094,409.252625,3549.479248,627.061646,2657.293701,-1402.742676,-1272.986816,-518.288208,994.139648,-358.297272,-2619.978760,-2792.155762,-715.149353,2601.288574,2183.145996,-983.276062,-2115.317871,-1714.119263,214.510178,-317.452942,2827.818115,-150.449829,918.504211,-1151.498291,-177.149384,13.921326,-1622.479492,-985.132080,3283.106689,307.871704,-1686.631714,-142.578888,3997.195801,-558.061096,-2190.828125,4018.670410,-1784.612915,-4392.924805,981.602783,1711.621948,901.059692,691.194580,186.729004,3004.584229,1198.738525,2894.775879,1110.631104,-2501.874268,-3000.774658,1364.882080,-570.381958,-1930.939453,-1677.639404,147.860779,205.543945,-3545.490234,-1921.229492,-2223.033447,-2025.593384,3083.790039,-2344.338135,1359.238892,1125.522461,-2341.733887,1775.124390,2346.211182,-857.255859,1256.871826,6444.486816,3002.682617,5332.572266,2240.158691
170,3918.953613,-3315.784668,-3622.404297,-1480.839600,-506.479248,1083.112793,-3901.207520,-184.888458,-712.573303,3112.567627,4749.690430,-3045.709717,1145.818481,-1310.782349,726.777100,1154.807251,2236.156250,-4467.378906,-1046.500488,-3313.248291,-669.209106,900.498413,427.355896,2724.418457,1468.289551,2471.701904,4755.205566,162.127380,3101.756104,-77.780151,669.532898,275.570496,2040.535400,-749.718750,-2389.871338,-1585.820801,-1904.716187,2597.410156,1979.479614,-828.817261,-330.109009,-2178.303223,737.760620,-699.884094,2540.646484,1741.871338,-772.029297,-917.758240,204.241669,-2038.347778,-2259.481689,-2298.165283,2613.467041,1438.487793,-1502.922729,-1034.355957,3263.490479,203.162231,-2124.243652,5539.731445,-2691.059082,-4219.672852,990.965942,2659.904297,1376.373901,2060.091064,-861.302002,2760.908936,544.691895,2561.893311,1561.277588,-3080.293457,-3263.252686,2199.511230,1275.381226,-2880.810059,-4236.099121,-410.723206,2046.257568,-5191.528320,-392.006409,-4058.166504,-2381.842041,3891.804932,-1815.105713,1533.951294,1612.715820,-2244.245117,1361.641968,1181.584351,291.678284,1085.246826,5149.230957,2725.599121,4530.572754,1661.074219
